CellNumber,GrowthRate,BirthLength,LifeHistory,AverageVelocity,AverageLength
303,-0.0476391589192432,40.788269486809,2,0.01840710681707,38.0722928125812
304,0.0595201765290723,6.20787715800384,24,-0.0893096188422173,31.8628459355372
305,0.0015565002896305,42.9707305106059,2,-0.0787297720010353,43.0712910433611
306,0.0250794635415201,27.3202580419743,16,-0.0769990179451649,34.5129106666858
307,-0.129003507051705,20.4119403003468,6,-0.398994165784213,15.8070804406412
308,0.22079404001003,12.1117498366796,4,-0.288538343546747,21.7652689501818
309,0.081681456058892,8.20224048130017,13,0.59289308367084,35.7615258169153
310,-0.0121238267174943,22.8696873564299,16,0.445948604844773,28.1277524522298
311,0.0536746075182927,12.3193555734813,19,0.78628522941239,36.3884246016665
312,0.0160492039963143,21.7976101089968,24,-0.775056377487368,31.3214870525077
313,0.0245379398936648,25.0215001066601,15,-0.00569862586880845,33.0879761056694
314,-0.0165807537778901,25.131353072941,11,-0.00477633805613467,28.7823103157986
315,0.0224391270938393,21.2189103093317,18,-0.0719807996282371,29.0899867523871
316,0.00863415449314829,39.8930142434501,11,-0.219288136539986,40.0514101640417
317,0.0039936228607876,28.3602042909976,28,-0.375995522176227,31.1912180757288
318,0.0214622053356036,16.7839401674347,23,0.0751181643143921,25.8753016826243
319,0.0231827091081891,17.7863572297155,22,-0.0560557008404816,27.940498805934
320,-0.0290768061760022,22.6652372373076,17,0.240530606999586,24.4080147659603
321,0.0181642303782134,24.2561962221525,19,-0.207128158518703,31.349665098926
322,0.0232103701071994,21.0852651202555,16,-0.00811164716879394,28.1919179437058
323,0.0243933125486674,25.9314837073076,14,0.497455260566209,35.0186461570428
324,0.00255178827125701,21.7960666200451,28,-1.14080086474687,29.0487561229763
325,0.0214614228683095,29.6457773401167,13,0.815195766619858,35.7010719793157
326,-0.174492723904835,26.8194828118042,5,-1.72233241958362,21.9562403141298
327,0.0161560983753006,24.1700306577579,14,0.631453785415038,27.4702941130498
328,0.0407056286129282,23.3489217252273,5,-0.359895014306388,29.5692198368541
329,0.0191937687917287,23.2594920795963,15,0.381255937645245,26.1042876985785
330,0.0238462403738651,17.5689108347493,20,-0.0509823373928498,24.6041405087917
331,0.0253180567740469,16.08538995206,26,-0.0791115093389032,25.1470488021622
332,-0.00101929289890365,29.9757854057659,28,0.024181927030657,25.9507116380999
333,0.0259350334706742,18.6594826847244,16,-0.140167332322832,25.3806650336997
334,-0.00124327053426685,28.6068988392961,3,0.452069283407683,28.4662189420187
335,0.00525223802394503,60.4162666275309,2,-0.0571250159050578,60.8960172678713
336,0.121725027127447,12.0320672939469,7,0.539509527668456,34.1251996526873
337,0.0232097437348459,28.3766111156283,18,-0.873223952887976,39.0739441291273
338,0.000117045434793184,22.3653943097976,27,-0.600757315721419,32.1570079001634
339,-0.209997045876423,25.2172925587354,3,1.27937592453352,20.5695133553231
340,0.0203586076973529,25.2577036400162,14,0.560388039195616,32.2593635004957
341,-0.0423843608758716,22.6904638671085,15,-0.081297959599149,26.8032082685732
342,0.0233093592225433,25.8017663202058,18,-0.185128168285187,35.5908237346895
343,0.0306582565235544,16.9006287155842,19,-0.156238939256993,26.6820061353698
344,0.0138437653223466,24.7328255631829,22,-0.024865666187359,32.8373801233155
345,0.0127394806554696,28.4787698990116,27,0.360380571248763,39.4990585313339
346,-0.00934473317743586,27.2891963694251,27,-0.0533369900254282,39.7953545749289
347,0.0247146155211593,18.4479855778113,25,0.130904529104816,27.8206857007248
348,0.0166045772892732,24.0294442306205,14,0.250875193696488,26.1270316638495
349,-0.0205075641770654,31.6530383935351,26,-0.727163636218127,24.9115877582536
350,0.021372346774052,16.533402718873,23,-0.232680229631909,23.7987838338618
351,0.0142652556527682,29.3073386977768,19,0.172729599838946,34.5710383528453
352,0.0256260062307428,18.4542826918437,19,0.408083078213275,28.9281555582071
353,0.00897125423007425,32.1676771019865,18,-0.647947609556107,34.198980162854
354,0.0278084414629066,28.2683308763634,13,0.0834599980462896,36.9050933265733
355,-0.0167607479118172,36.9485905675263,23,-0.17335802168596,40.3787491271267
