CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
350.0,15.3048238754272,19.71833260854085,-1.395,15.0,0.014
351.0,16.0430030822754,24.444086909294132,-1.105,16.0,0.031
352.0,5.53495645523071,9.244977235794055,-1.33,2.0,0.283
353.0,6.30771780014038,6.30771780014038,0.0,1.0,0.0
354.0,14.8504724502563,14.949227544996464,-1.66,9.0,-0.031
355.0,16.3235778808594,21.739625400967075,-1.855,18.0,0.017
356.0,3.47739505767822,3.47739505767822,0.0,1.0,0.0
358.0,3.88288378715515,3.88288378715515,0.0,1.0,0.0
359.0,15.6324434280396,24.20426219701767,-1.334,16.0,0.035
360.0,8.25664901733398,17.961513739365785,-1.93,13.0,0.043
361.0,17.9711570739746,20.400053544477974,-2.237,11.0,-0.006
362.0,10.7340269088745,10.7340269088745,0.0,1.0,0.0
363.0,13.5483255386353,13.5483255386353,0.0,1.0,0.0
364.0,4.29446220397949,4.29446220397949,0.0,1.0,0.0
366.0,13.1329975128174,13.139338493347175,-0.288,4.0,-0.004
367.0,12.2650785446167,14.445867300033576,-0.277,16.0,0.014
368.0,12.9260845184326,21.476818621158607,-1.211,16.0,0.027
369.0,14.0460710525513,19.134213881059136,-0.937,11.0,0.027
370.0,20.6276760101318,27.13719463348388,-0.061,10.0,0.03
371.0,20.1512069702148,18.341352636163887,0.105,11.0,-0.046
372.0,14.2033529281616,18.56403732299803,-0.131,10.0,0.031
373.0,15.4022254943848,15.045239067077642,0.722,5.0,-0.03
374.0,13.275336265564,19.79269364674887,-0.625,15.0,0.035
375.0,17.5738754272461,16.947282314300534,-0.36,6.0,0.004
376.0,23.1710815429688,32.297009740556994,0.114,14.0,0.023
377.0,22.2610454559326,29.047935962677006,-0.215,12.0,0.033
378.0,7.52286195755005,7.52286195755005,0.0,1.0,0.0
379.0,15.0765161514282,16.13940391540526,-0.902,5.0,0.024
380.0,19.6321201324463,20.909008979797377,-0.755,4.0,0.046
381.0,22.1727752685547,31.092275460561115,0.658,12.0,0.039
382.0,20.5823211669922,22.624383675424674,-0.745,19.0,0.011
383.0,15.9143743515015,19.984138369560235,-1.456,16.0,0.011
384.0,15.4863290786743,18.462328323951134,-1.051,13.0,-0.011
385.0,7.30227375030518,7.30227375030518,0.0,1.0,0.0
386.0,15.7847032546997,18.87440757751465,-1.925,25.0,0.01
387.0,15.968035697937,19.213916369846903,-0.952,14.0,-0.002
388.0,22.9346027374268,28.724259694417338,-0.706,3.0,0.098
389.0,17.168478012085,19.93776903152467,-1.907,10.0,-0.016
390.0,14.2372903823853,14.6676113128662,-0.154,5.0,0.016
391.0,10.8651494979858,10.8651494979858,0.0,1.0,0.0
392.0,15.2182731628418,22.58960067524629,-0.432,17.0,0.034
393.0,14.2130184173584,22.82320819181555,-0.525,17.0,0.038
394.0,9.13645553588867,9.13645553588867,0.0,1.0,0.0
395.0,13.263256072998,13.263256072998,0.0,1.0,0.0
396.0,16.3796463012695,14.313794612884498,-0.966,4.0,-0.059
397.0,15.0254831314087,19.086816978454593,-1.02,10.0,-0.0
398.0,18.1725730895996,19.110122044881166,-0.29,3.0,0.018
399.0,17.8428058624268,23.378845691680922,0.778,4.0,0.119
400.0,6.78467512130737,6.78467512130737,0.0,1.0,0.0
402.0,27.4514865875244,34.058915138244636,0.25,6.0,0.038
403.0,7.5046443939209,7.5046443939209,0.0,1.0,0.0
404.0,12.3185710906982,13.589841570172974,-0.746,7.0,0.013
405.0,13.3856830596924,15.51114508310954,-0.691,15.0,0.001
