CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
2122,18.0,21.75745794583621,NaN,NaN,1,NaN
2123,1.0,17.49232571670509,NaN,NaN,1,NaN
2124.0,18.0,22.766137531867876,22.879893978777353,0.489,2.0,0.003
2125.0,18.0,19.355268575551246,19.83864430001695,0.82,2.0,0.016
2126,68.0,14.303295488006595,NaN,NaN,1,NaN
2127,68.0,15.502610188832456,NaN,NaN,1,NaN
2128.0,68.0,29.930815987871405,23.940249802280853,-2.882,2.0,-0.17
2129.0,189.0,39.45581342436443,34.594462187784835,-0.512,4.0,-0.061
2130,68.0,23.37549493603238,NaN,NaN,1,NaN
2131.0,43.0,27.775885532215938,29.80978713380921,-0.873,2.0,0.046
2132.0,43.0,30.45309913275946,27.368315080010635,-0.778,4.0,-0.039
2133.0,102.0,31.508461184420284,32.82165112427043,-1.588,16.0,0.007
2134.0,102.0,24.33073239015601,31.04497846474359,-2.083,11.0,0.034
2135,131.0,16.063747473891958,NaN,NaN,1,NaN
2136.0,190.0,26.730394267362744,36.53530803887191,-4.462,3.0,0.084
2137.0,102.0,39.43346420180596,38.65670793434294,-0.015,3.0,-0.013
2138.0,18.0,17.71094254270201,26.72027376836498,1.356,4.0,0.166
2139.0,18.0,33.05081312912768,34.840734875705266,1.169,3.0,0.022
2140.0,18.0,27.481489991888445,30.691042720489037,0.95,4.0,0.035
2141,102.0,39.83942280034292,NaN,NaN,1,NaN
2142,131.0,25.961326585099524,NaN,NaN,1,NaN
2143,126.0,24.88186015656462,NaN,NaN,1,NaN
2144.0,18.0,20.6526976074888,20.947363484556252,1.043,3.0,0.013
2145,18.0,30.41446252690956,NaN,NaN,1,NaN
2146.0,18.0,19.794139873664303,23.064325750161203,1.312,4.0,0.05
2147.0,18.0,36.74867324539017,29.488295481064565,-0.229,4.0,-0.055
2148,126.0,28.951109435853603,NaN,NaN,1,NaN
2149.0,152.0,24.95328874600366,21.33053189655244,0.3,3.0,-0.0
2150.0,18.0,17.435043928641697,28.195995027799174,-0.308,9.0,0.055
2151.0,128.0,17.139557754099254,25.622007823744525,-0.221,4.0,0.088
2152.0,87.0,26.41492642508049,33.416793626190746,0.045,3.0,0.082
2153.0,152.0,19.923566534744012,21.38482425823126,0.457,3.0,0.03
2154,18.0,28.729920700078345,NaN,NaN,1,NaN
2155.0,152.0,20.502362710367592,21.612721085460137,0.745,3.0,0.025
2156.0,1.0,25.436743107136977,33.502727028962994,-0.88,10.0,0.032
2157,87.0,14.333255273365737,NaN,NaN,1,NaN
2158,18.0,20.36415850989144,NaN,NaN,1,NaN
2159,128.0,19.472549286473924,NaN,NaN,1,NaN
2160.0,1.0,18.098968817884444,28.42024194907705,-0.848,11.0,0.024
2161.0,182.0,21.917115017614535,25.271842015830586,1.378,6.0,0.021
2162.0,18.0,33.00042949877027,28.62371594182464,1.691,5.0,-0.077
2163.0,1.0,15.344520975216154,17.46244145298293,-0.415,3.0,0.066
2164,18.0,12.825298093074258,NaN,NaN,1,NaN
2165.0,1.0,13.206142155348216,12.363243379691983,-0.317,2.0,-0.046
2166.0,1.0,31.763115752088705,35.64777427689929,-1.171,6.0,0.027
2167,182.0,16.503570379532764,NaN,NaN,1,NaN
2168.0,18.0,31.199598918060268,30.658266216053377,1.191,3.0,-0.001
2169.0,18.0,24.26377113109303,26.17554444995873,0.064,2.0,0.049
2170.0,1.0,25.617944606612568,28.091199964334756,-1.354,5.0,0.022
2171,1.0,27.817168607302214,NaN,NaN,1,NaN
2172,18.0,33.76250181693606,NaN,NaN,1,NaN
2173.0,18.0,28.88527421535831,39.04857295489986,1.061,3.0,0.13
2174.0,18.0,22.2205422131338,21.97395227756731,0.638,2.0,-0.007
2175,78.0,18.872945595606517,NaN,NaN,1,NaN
2176.0,1.0,20.75150649275141,27.859087956289784,0.924,8.0,0.006
2177,18.0,13.585346243233534,NaN,NaN,1,NaN
2178.0,1.0,20.24816628952076,23.103466593837286,-0.106,5.0,-0.046
2179.0,18.0,33.25907590027084,35.957023203690234,-0.417,3.0,0.034
2180,18.0,33.34459122337594,NaN,NaN,1,NaN
2181,18.0,36.33211781566418,NaN,NaN,1,NaN
2182.0,1.0,23.28462532571756,22.88147011310417,-0.182,7.0,0.004
2183.0,1.0,14.531522001767918,15.349734149648569,0.743,3.0,0.022
2184.0,78.0,28.027864805672685,27.11863568928645,1.334,3.0,-0.011
2185.0,78.0,17.276936461634907,28.264243268229343,1.549,9.0,0.029
2186.0,105.0,33.779716839739045,30.327681691106694,0.922,4.0,0.004
2187.0,1.0,22.20642931654817,26.125397836137072,0.276,13.0,0.02
2188,1.0,17.264506476705584,NaN,NaN,1,NaN
2189.0,166.0,24.31734193665149,22.355721921516874,0.702,2.0,-0.059
2190,1.0,15.260973051417947,NaN,NaN,1,NaN
2191.0,18.0,12.346207623815598,14.511435092135121,0.685,2.0,0.1
2192,166.0,18.231993585765,NaN,NaN,1,NaN
2193,105.0,30.590145458221,NaN,NaN,1,NaN
2194,1.0,25.852541070710416,NaN,NaN,1,NaN
2195.0,166.0,26.37601007672604,26.190816526970142,-0.267,3.0,-0.024
2196,18.0,14.71942329784467,NaN,NaN,1,NaN
2197.0,1.0,21.0628870438532,23.39487749390546,0.821,4.0,0.025
2198,18.0,24.32712254841013,NaN,NaN,1,NaN
2199.0,18.0,22.74286475002784,23.66294999983908,0.401,2.0,0.026
2200,18.0,15.620099053837224,NaN,NaN,1,NaN
2201.0,1.0,22.191144315724564,23.76055579266275,0.832,4.0,0.008
2202.0,166.0,17.815799873567844,26.864206170081008,0.251,10.0,0.044
2203.0,1.0,26.0500340759484,27.53391428349648,0.849,4.0,0.02
2204,18.0,19.84746535804801,NaN,NaN,1,NaN
2205,18.0,32.63882182666837,NaN,NaN,1,NaN
2206,1.0,50.73912586625003,NaN,NaN,1,NaN
2207,18.0,14.995114915989731,NaN,NaN,1,NaN
2208.0,18.0,15.975946868010118,22.35751715671334,-1.568,2.0,0.196
2209.0,18.0,24.208969665851605,28.975326600792307,-0.923,5.0,0.077
2210.0,1.0,24.37054779880005,26.41137670590988,-0.052,2.0,0.052
2211,18.0,21.72954031203213,NaN,NaN,1,NaN
2212.0,1.0,32.36035390870305,32.840701737611205,0.089,2.0,0.01
2213,177.0,31.527659131236536,NaN,NaN,1,NaN
2214.0,142.0,23.77245601821921,24.502386720922384,-0.846,4.0,0.039
2215.0,161.0,21.46726116604328,21.65306013063893,-1.495,3.0,0.007
2216.0,142.0,19.18707716617221,25.256627613386904,-0.237,7.0,0.014
2217.0,177.0,22.777457916567556,27.188525161351475,-0.876,4.0,0.054
2218.0,116.0,35.64853892561619,35.87611584926779,-0.053,3.0,0.01
2219.0,116.0,18.93861398808093,21.68207252652884,0.201,6.0,0.027
2220.0,5.0,20.712996913520307,21.244281758931553,0.267,3.0,0.008
2221.0,5.0,21.970495207918432,23.232412299209216,-0.759,7.0,0.01
2222.0,68.0,23.31960603785724,24.042933190904005,-1.22,4.0,0.018
2223.0,161.0,21.638905423580724,22.951640535215486,0.441,4.0,0.005
2224.0,68.0,21.08955278429537,21.544131609292045,-0.564,5.0,0.009
2225.0,68.0,28.354100770136927,26.48364743499992,-1.066,9.0,-0.029
