CellNumber,AverageVelocity,AverageLength,AverageOrientation
512,-0.0479788744477598,7,-1.01521329347981
513,0.152476570365134,25.8888888888889,-1.15827651663525
514,-0.123329273235686,21.4347826086957,-1.28710871064755
515,-0.0351906885150584,3.5,0.265764915099005
516,2.07214971816831,18.2,1.06631165848823
517,0.193413327542923,9,1.14250315955944
518,0.473547922238595,8.66666666666667,1.0164267820961
519,-0.00752616036238634,26.962962962963,-0.601923424142327
520,-0.244283928814202,33.8648648648649,-0.750574520715301
521,-0.0692503171378765,5,0.732624830091763
522,-0.0539301149016906,29.4090909090909,1.36071248917135
523,0.432373223726053,28.0526315789474,0.849157794289933
524,-0.152872505672118,22.2857142857143,1.31635474125446
525,0.300432159596976,22.3333333333333,0.870988940331282
526,0.00709105619222328,27.9,-0.717065878626302
527,0.0352981387399739,27.2631578947368,0.376930301714378
528,0.100037694596263,29.7647058823529,1.12922481446292
529,-0.467328804136883,6,0.286644095887449
530,-0.113871573712714,21.8571428571429,0.701444200013491
531,0,52,0.294593571320461
532,1.00567089444344,5.33333333333333,-0.00393847675739686
533,-0.0894279572742865,4.5,-0.745734347850848
534,0.718655467080775,13.5714285714286,-1.445087066442
535,0.158232267659016,21,-1.29663190959263
536,0.0258041725348335,6,1.32909298965942
537,0.745512865378497,25.7,0.473078625998174
538,0.0990095852050585,30.0769230769231,0.811978855389503
539,0.910508886498691,32.5294117647059,1.08844014797929
540,-0.965503971614548,19.25,0.218509467920827
541,-0.882365566640504,39.2857142857143,0.193616357945498
542,-0.0501658608863459,12.3333333333333,0.710282960141581
543,0.0228730055661057,30.2,-0.353648675971722
544,-0.0805633005950016,27.7826086956522,-0.341996944560599
545,-0.102225939310672,24.8888888888889,-0.854473759761714
