TimeStep,ObjectNumber,Orientation,lable,Center_X,Center_Y,divideFlag,Major_axis,Minor_axis
16,31,0.0,299.0,286.6,263.0,False,3.5777087639996634,1.9595917942265424
16,35,23.155913592550903,89.0,200.8048780487805,286.7723577235772,False,37.70879519711853,8.54012123590761
16,38,7.84848985400302,8.0,278.3333333333333,286.75,False,7.38820918708188,2.302879479436078
16,39,-15.101618877471326,106.0,220.6,294.2,False,6.733386504448922,3.5016433544416152
16,42,13.60366094814307,140.0,300.8351063829787,316.1276595744681,False,38.45754913663535,6.59318289017427
16,44,-57.0821524523424,89.0,208.1891891891892,304.72972972972974,False,7.271633401387219,6.79254645474126
16,45,9.85815297413206,106.0,224.51136363636363,312.97727272727275,True,23.481470931487,5.140853444069442
16,47,-39.19968132608349,202.0,286.3333333333333,334.4761904761905,False,11.643597818442077,3.487634053856296
16,48,11.949909195047551,106.0,234.9040590405904,353.4649446494465,True,40.86426928954535,8.958076899236447
16,51,-37.93058252337288,202.0,272.93333333333334,354.51428571428573,False,36.30640559446582,7.71264041085754
16,52,-37.619074845166494,310.0,287.4765342960289,358.96389891696754,False,50.40487556594448,7.359593853282256
16,54,6.557585301558014,8.0,250.98461538461535,361.1615384615384,False,28.72054579287932,6.834394456275842
17,1,32.219205061359766,62.0,199.80373831775705,132.5607476635514,False,16.098420694434225,8.57823228106902
17,2,66.45673222298424,107.0,226.02758620689656,138.91724137931035,False,26.148084074677595,7.358134703197091
17,3,28.01892334453685,61.0,193.70305676855892,150.09606986899564,False,34.51768985822584,9.005643562750244
17,4,27.442568091859595,62.0,206.35185185185185,142.55555555555554,False,11.572080704448553,6.615169956014627
17,5,66.80335360010237,107.0,259.43624161073825,151.33557046979865,False,28.84237082413804,6.9433863516371375
17,12,-27.95338048881967,315.0,279.5769230769231,166.57692307692307,True,21.1259713649875,6.992038340707056
17,14,-18.245676846924063,110.0,290.43307086614175,182.5748031496063,False,43.71602249949847,8.15548625334515
17,18,-5.172706098864968,89.0,209.28676470588235,208.77941176470588,False,36.851679765345246,5.131276259401587
17,19,20.288947397390977,122.0,301.05970149253733,225.9701492537313,False,34.58102246092659,5.35524183562612
17,23,23.97923221081678,290.0,287.77142857142854,233.22857142857143,True,11.436816290385414,4.495899319490506
17,24,-59.09871823229258,89.0,187.9391304347826,252.7173913043478,False,34.76841092458515,8.853076248235466
17,25,-11.845336854422522,293.0,301.9294117647059,264.7235294117648,False,37.1202678996111,6.080398621248595
17,34,-26.18836300347264,299.0,288.06666666666666,263.7333333333333,False,10.09415311920957,3.321523332809229
17,35,30.51901284542591,89.0,195.97552447552448,285.1013986013986,False,49.99500742716835,7.701827556350862
17,38,-6.3726447365664285,331.0,218.08333333333331,289.5833333333333,True,5.548993967670381,3.413665242990615
17,42,10.45951311542032,106.0,220.87755102040816,303.1224489795918,False,14.709155204452058,4.97931783975143
17,44,12.132581337751914,140.0,298.0234375,318.6171875,False,33.903171877443455,5.587613177692876
17,45,6.87541623715006,106.0,222.6341463414634,315.7560975609756,False,12.62852247111641,4.522323921700421
17,47,-2.834905245590533,106.0,228.94052044609663,354.4200743494424,False,43.86105463363913,8.387723428170753
